France, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 07/09/2018
Year    Age        ASFR
1998     30     0.13077
1998     31     0.11706
1998     32     0.10112
1998     33     0.08658
1998     34     0.07386
1998     35     0.06158
1998     36     0.04915
1998     37     0.03887
1998     38     0.02984
1998     39     0.02261
1998     40     0.01563
1998     41     0.01049
1998     42     0.00652
1998     43     0.00362
1998     44     0.00196
1998     45     0.00084
1998     46     0.00037
1998     47     0.00016
1998     48     0.00008
1998     49     0.00002
1998     50     0.00008
1998     51     0.00000
1998     52     0.00000
1998     53     0.00000
1998     54     0.00000
1998     55+    0.00000
1999     12-    0.00000
1999     13     0.00005
1999     14     0.00022
1999     15     0.00097
1999     16     0.00297
1999     17     0.00682
1999     18     0.01431
1999     19     0.02505
1999     20     0.03405
1999     21     0.04584
1999     22     0.05794
1999     23     0.07339
1999     24     0.09050
1999     25     0.11123
1999     26     0.12870
1999     27     0.14068
1999     28     0.14381
1999     29     0.14144
1999     30     0.13189
1999     31     0.11986
1999     32     0.10484
1999     33     0.08919
1999     34     0.07671
1999     35     0.06372
1999     36     0.05148
1999     37     0.03988
1999     38     0.03128
1999     39     0.02359
1999     40     0.01642
1999     41     0.01081
1999     42     0.00670
1999     43     0.00368
1999     44     0.00188
1999     45     0.00099
1999     46     0.00039
1999     47     0.00020
1999     48     0.00008
1999     49     0.00006
1999     50     0.00007
1999     51     0.00000
1999     52     0.00000
1999     53     0.00000
1999     54     0.00000
1999     55+    0.00000
2000     12-    0.00001
2000     13     0.00004
2000     14     0.00022
2000     15     0.00103
2000     16     0.00329
2000     17     0.00733
2000     18     0.01542
2000     19     0.02701
2000     20     0.03747
2000     21     0.04800
2000     22     0.06017
2000     23     0.07460
2000     24     0.09507
2000     25     0.11433
2000     26     0.13254
2000     27     0.14415
2000     28     0.14937
2000     29     0.14812
2000     30     0.13996
2000     31     0.12432
2000     32     0.10979
2000     33     0.09444
2000     34     0.08011
2000     35     0.06695
2000     36     0.05480
2000     37     0.04282
2000     38     0.03310
2000     39     0.02539
2000     40     0.01784
2000     41     0.01194
2000     42     0.00711
2000     43     0.00423
2000     44     0.00211
2000     45     0.00089
2000     46     0.00035
2000     47     0.00016
2000     48     0.00008
2000     49     0.00003
2000     50     0.00002
2000     51     0.00002
2000     52     0.00000
2000     53     0.00001
2000     54     0.00002
2000     55+    0.00000
2001     12-    0.00000
2001     13     0.00003
2001     14     0.00025
2001     15     0.00108
2001     16     0.00358
2001     17     0.00795
2001     18     0.01596
2001     19     0.02816
2001     20     0.03911
2001     21     0.04947
2001     22     0.06216
2001     23     0.07583
2001     24     0.09244
2001     25     0.11264
2001     26     0.12991
2001     27     0.14163
2001     28     0.14681
2001     29     0.14545
2001     30     0.13789
2001     31     0.12565
2001     32     0.10973
2001     33     0.09548
2001     34     0.08120
2001     35     0.06874
2001     36     0.05509
2001     37     0.04458
2001     38     0.03414
2001     39     0.02548
2001     40     0.01816
2001     41     0.01233
2001     42     0.00782
2001     43     0.00432
2001     44     0.00222
2001     45     0.00100
2001     46     0.00046
2001     47     0.00017
2001     48     0.00010
2001     49     0.00004
2001     50     0.00003
2001     51     0.00001
2001     52     0.00001
2001     53     0.00001
2001     54     0.00002
2001     55+    0.00000
2002     12-    0.00000
2002     13     0.00002
2002     14     0.00021
2002     15     0.00104
2002     16     0.00320
2002     17     0.00733
2002     18     0.01574
2002     19     0.02734
2002     20     0.03764
2002     21     0.04819
2002     22     0.06035
2002     23     0.07439
2002     24     0.09059
2002     25     0.11030
2002     26     0.12708
2002     27     0.14010
2002     28     0.14723
2002     29     0.14463
2002     30     0.13833
2002     31     0.12617
2002     32     0.10963
2002     33     0.09434
2002     34     0.08208
2002     35     0.06835
2002     36     0.05660
2002     37     0.04545
2002     38     0.03467
2002     39     0.02631
2002     40     0.01871
2002     41     0.01229
2002     42     0.00788
2002     43     0.00448
2002     44     0.00227
2002     45     0.00100
2002     46     0.00049
2002     47     0.00021
2002     48     0.00007
2002     49     0.00006
2002     50     0.00001
2002     51     0.00002
2002     52     0.00001
2002     53     0.00000
2002     54     0.00002
2002     55+    0.00000
2003     12-    0.00001
2003     13     0.00002
2003     14     0.00022
2003     15     0.00099
2003     16     0.00298
2003     17     0.00716
2003     18     0.01480
2003     19     0.02703
2003     20     0.03653
2003     21     0.04756
2003     22     0.05948
2003     23     0.07265
2003     24     0.09047
2003     25     0.10887
2003     26     0.12588
2003     27     0.14038
2003     28     0.14721
2003     29     0.14686
2003     30     0.13920
2003     31     0.12691
2003     32     0.11277
2003     33     0.09793
2003     34     0.08332
2003     35     0.07046
2003     36     0.05747
2003     37     0.04525
2003     38     0.03554
2003     39     0.02701
2003     40     0.01960
2003     41     0.01293
2003     42     0.00769
2003     43     0.00471
2003     44     0.00243
2003     45     0.00113
2003     46     0.00050
2003     47     0.00023
2003     48     0.00011
2003     49     0.00006
2003     50     0.00004
2003     51     0.00001
2003     52     0.00001
2003     53     0.00001
2003     54     0.00000
2003     55+    0.00000
2004     12-    0.00001
2004     13     0.00003
2004     14     0.00022
2004     15     0.00093
2004     16     0.00296
2004     17     0.00736
2004     18     0.01487
2004     19     0.02627
2004     20     0.03741
2004     21     0.04741
2004     22     0.05952
2004     23     0.07421
2004     24     0.09073
2004     25     0.10995
2004     26     0.12634
2004     27     0.13877
2004     28     0.14638
2004     29     0.14817
2004     30     0.14134
2004     31     0.12985
2004     32     0.11593
2004     33     0.09938
2004     34     0.08556
2004     35     0.07225
2004     36     0.05943
2004     37     0.04657
2004     38     0.03675
2004     39     0.02824
2004     40     0.02025
2004     41     0.01317
2004     42     0.00836
2004     43     0.00483
2004     44     0.00256
2004     45     0.00122
2004     46     0.00060
2004     47     0.00027
2004     48     0.00014
2004     49     0.00006
2004     50     0.00003
2004     51     0.00002
2004     52     0.00001
2004     53     0.00001
2004     54     0.00001
2004     55+    0.00000
2005     12-    0.00000
2005     13     0.00004
2005     14     0.00023
2005     15     0.00083
2005     16     0.00289
2005     17     0.00683
2005     18     0.01464
2005     19     0.02576
2005     20     0.03633
2005     21     0.04729
2005     22     0.05911
2005     23     0.07380
2005     24     0.08915
2005     25     0.10838
2005     26     0.12511
2005     27     0.13938
2005     28     0.14643
2005     29     0.14860
2005     30     0.14399
2005     31     0.13270
2005     32     0.11865
2005     33     0.10405
2005     34     0.08920
2005     35     0.07505
2005     36     0.06083
2005     37     0.04931
2005     38     0.03828
2005     39     0.02874
2005     40     0.02141
2005     41     0.01416
2005     42     0.00865
2005     43     0.00504
2005     44     0.00260
2005     45     0.00134
2005     46     0.00064
2005     47     0.00031
2005     48     0.00012
2005     49     0.00007
2005     50     0.00005
2005     51     0.00002
2005     52     0.00000
2005     53     0.00001
2005     54     0.00001
2005     55+    0.00000
2006     12-    0.00000
2006     13     0.00005
2006     14     0.00022
2006     15     0.00094
2006     16     0.00281
2006     17     0.00683
2006     18     0.01414
2006     19     0.02603
2006     20     0.03651
2006     21     0.04792
2006     22     0.06068
2006     23     0.07475
2006     24     0.09214
2006     25     0.11028
2006     26     0.12705
2006     27     0.14209
2006     28     0.15042
2006     29     0.15201
2006     30     0.14830
2006     31     0.13778
2006     32     0.12344
2006     33     0.10856
2006     34     0.09393
2006     35     0.07936
2006     36     0.06556
2006     37     0.05173
2006     38     0.04034
2006     39     0.03086
2006     40     0.02212
2006     41     0.01481
2006     42     0.00913
2006     43     0.00534
2006     44     0.00257
2006     45     0.00126
2006     46     0.00060
2006     47     0.00030
2006     48     0.00015
2006     49     0.00012
2006     50     0.00005
2006     51     0.00003
2006     52     0.00002
2006     53     0.00001
2006     54     0.00002
2006     55+    0.00000
2007     12-    0.00001
2007     13     0.00003
2007     14     0.00022
2007     15     0.00092
2007     16     0.00295
2007     17     0.00680
2007     18     0.01404
2007     19     0.02511
2007     20     0.03591
2007     21     0.04670
2007     22     0.05914
2007     23     0.07339
2007     24     0.08830
2007     25     0.10859
2007     26     0.12374
2007     27     0.13910
2007     28     0.14806
2007     29     0.15011
2007     30     0.14553
2007     31     0.13619
2007     32     0.12383
2007     33     0.10797
2007     34     0.09437
2007     35     0.08017
2007     36     0.06583
2007     37     0.05224
2007     38     0.04101
2007     39     0.03109
2007     40     0.02277
2007     41     0.01538
2007     42     0.00925
2007     43     0.00558
2007     44     0.00279
2007     45     0.00137
2007     46     0.00062
2007     47     0.00028
2007     48     0.00014
2007     49     0.00013
2007     50     0.00006
2007     51     0.00003
2007     52     0.00002
2007     53     0.00001
2007     54     0.00001
2007     55+    0.00000
2008     12-    0.00001
2008     13     0.00003
2008     14     0.00022
2008     15     0.00092
2008     16     0.00295
2008     17     0.00674
2008     18     0.01423
2008     19     0.02513
2008     20     0.03577
2008     21     0.04818
2008     22     0.06022
2008     23     0.07457
2008     24     0.08996
2008     25     0.10816
2008     26     0.12528
2008     27     0.13866
2008     28     0.14876
2008     29     0.15127
2008     30     0.14785
2008     31     0.14001
2008     32     0.12700
2008     33     0.11008
2008     34     0.09590
2008     35     0.08194
2008     36     0.06804
2008     37     0.05350
2008     38     0.04218
2008     39     0.03282
2008     40     0.02306
2008     41     0.01558
2008     42     0.01016
2008     43     0.00593
2008     44     0.00300
2008     45     0.00147
2008     46     0.00070
2008     47     0.00033
2008     48     0.00022
2008     49     0.00012
2008     50     0.00008
2008     51     0.00004
2008     52     0.00001
2008     53     0.00003
2008     54     0.00002
2008     55+    0.00000
2009     12-    0.00000
2009     13     0.00005
2009     14     0.00025
2009     15     0.00104
2009     16     0.00290
2009     17     0.00653
2009     18     0.01349
2009     19     0.02450
2009     20     0.03524
2009     21     0.04655
2009     22     0.05945
2009     23     0.07313
2009     24     0.09022
2009     25     0.10901
2009     26     0.12360
2009     27     0.13736
2009     28     0.14649
2009     29     0.15060
2009     30     0.14773
2009     31     0.14080
2009     32     0.12735
2009     33     0.11204
2009     34     0.09756
2009     35     0.08315
2009     36     0.06881
2009     37     0.05469
2009     38     0.04288
2009     39     0.03295
2009     40     0.02352
2009     41     0.01605
2009     42     0.01009
2009     43     0.00597
2009     44     0.00310
2009     45     0.00148
2009     46     0.00077
2009     47     0.00033
2009     48     0.00017
2009     49     0.00012
2009     50     0.00009
2009     51     0.00008
2009     52     0.00004
2009     53     0.00002
2009     54     0.00002
2009     55+    0.00000
2010     12-    0.00001
2010     13     0.00005
2010     14     0.00026
2010     15     0.00103
2010     16     0.00293
2010     17     0.00670
2010     18     0.01316
2010     19     0.02417
2010     20     0.03454
2010     21     0.04644
2010     22     0.05949
2010     23     0.07493
2010     24     0.09030
2010     25     0.10854
2010     26     0.12429
2010     27     0.13863
2010     28     0.14701
2010     29     0.15110
2010     30     0.15041
2010     31     0.14245
2010     32     0.12963
2010     33     0.11553
2010     34     0.10034
2010     35     0.08590
2010     36     0.07075
2010     37     0.05586
2010     38     0.04408
2010     39     0.03398
2010     40     0.02479
2010     41     0.01640
2010     42     0.01050
2010     43     0.00622
2010     44     0.00328
2010     45     0.00171
2010     46     0.00088
2010     47     0.00042
2010     48     0.00020
2010     49     0.00014
2010     50     0.00011
2010     51     0.00007
2010     52     0.00006
2010     53     0.00002
2010     54     0.00002
2010     55+    0.00000
2011     12-    0.00000
2011     13     0.00005
2011     14     0.00024
2011     15     0.00101
2011     16     0.00304
2011     17     0.00643
2011     18     0.01298
2011     19     0.02375
2011     20     0.03362
2011     21     0.04409
2011     22     0.05738
2011     23     0.07226
2011     24     0.08958
2011     25     0.10732
2011     26     0.12247
2011     27     0.13664
2011     28     0.14523
2011     29     0.14825
2011     30     0.14580
2011     31     0.13943
2011     32     0.12921
2011     33     0.11533
2011     34     0.10088
2011     35     0.08726
2011     36     0.07131
2011     37     0.05715
2011     38     0.04456
2011     39     0.03480
2011     40     0.02534
2011     41     0.01749
2011     42     0.01072
2011     43     0.00646
2011     44     0.00366
2011     45     0.00172
2011     46     0.00081
2011     47     0.00042
2011     48     0.00023
2011     49     0.00013
2011     50     0.00010
2011     51     0.00005
2011     52     0.00005
2011     53     0.00002
2011     54     0.00003
2011     55+    0.00000
2012     12-    0.00000
2012     13     0.00008
2012     14     0.00031
2012     15     0.00106
2012     16     0.00324
2012     17     0.00681
2012     18     0.01315
2012     19     0.02370
2012     20     0.03351
2012     21     0.04360
2012     22     0.05619
2012     23     0.07005
2012     24     0.08764
2012     25     0.10634
2012     26     0.12089
2012     27     0.13448
2012     28     0.14416
2012     29     0.14809
2012     30     0.14701
2012     31     0.13859
2012     32     0.12937
2012     33     0.11509
2012     34     0.10143
2012     35     0.08799
2012     36     0.07320
2012     37     0.05822
2012     38     0.04601
2012     39     0.03534
2012     40     0.02523
2012     41     0.01740
2012     42     0.01109
2012     43     0.00677
2012     44     0.00357
2012     45     0.00188
2012     46     0.00084
2012     47     0.00037
2012     48     0.00028
2012     49     0.00014
2012     50     0.00011
2012     51     0.00006
2012     52     0.00004
2012     53     0.00004
2012     54     0.00001
2012     55+    0.00002
2013     12-    0.00000
2013     13     0.00004
2013     14     0.00030
2013     15     0.00101
2013     16     0.00294
2013     17     0.00627
2013     18     0.01250
2013     19     0.02253
2013     20     0.03195
2013     21     0.04222
2013     22     0.05303
2013     23     0.06780
2013     24     0.08470
2013     25     0.10300
2013     26     0.11913
2013     27     0.13353
2013     28     0.14272
2013     29     0.14679
2013     30     0.14522
2013     31     0.13820
2013     32     0.12661
2013     33     0.11540
2013     34     0.10185
2013     35     0.08913
2013     36     0.07413
2013     37     0.05929
2013     38     0.04722
2013     39     0.03619
2013     40     0.02633
2013     41     0.01779
2013     42     0.01121
2013     43     0.00713
2013     44     0.00393
2013     45     0.00194
2013     46     0.00088
2013     47     0.00042
2013     48     0.00028
2013     49     0.00012
2013     50     0.00009
2013     51     0.00007
2013     52     0.00002
2013     53     0.00002
2013     54     0.00001
2013     55+    0.00002
2014     12-    0.00000
2014     13     0.00005
2014     14     0.00028
2014     15     0.00096
2014     16     0.00269
2014     17     0.00591
2014     18     0.01197
2014     19     0.02119
2014     20     0.03046
2014     21     0.04115
2014     22     0.05198
2014     23     0.06518
2014     24     0.08288
2014     25     0.09985
2014     26     0.11762
2014     27     0.13115
2014     28     0.14242
2014     29     0.14745
2014     30     0.14653
2014     31     0.14012
2014     32     0.12958
2014     33     0.11538
2014     34     0.10318
2014     35     0.08941
2014     36     0.07577
2014     37     0.06130
2014     38     0.04850
2014     39     0.03806
2014     40     0.02779
2014     41     0.01844
2014     42     0.01190
2014     43     0.00726
2014     44     0.00419
2014     45     0.00206
2014     46     0.00101
2014     47     0.00044
2014     48     0.00031
2014     49     0.00018
2014     50     0.00010
2014     51     0.00004
2014     52     0.00002
2014     53     0.00004
2014     54     0.00001
2014     55+    0.00001
2015     12-    0.00000
2015     13     0.00004
2015     14     0.00026
2015     15     0.00092
2015     16     0.00248
2015     17     0.00539
2015     18     0.01056
2015     19     0.01961
2015     20     0.02870
2015     21     0.03872
2015     22     0.04932
2015     23     0.06190
2015     24     0.07794
2015     25     0.09637
2015     26     0.11214
2015     27     0.12821
2015     28     0.13812
2015     29     0.14261
2015     30     0.14332
2015     31     0.13826
2015     32     0.12737
2015     33     0.11448
2015     34     0.10082
2015     35     0.08964
2015     36     0.07606
2015     37     0.06080
2015     38     0.04952
2015     39     0.03794
2015     40     0.02722
2015     41     0.01898
2015     42     0.01204
2015     43     0.00725
2015     44     0.00392
2015     45     0.00215
2015     46     0.00099
2015     47     0.00042
2015     48     0.00028
2015     49     0.00018
2015     50     0.00008
2015     51     0.00006
2015     52     0.00003
2015     53     0.00003
2015     54     0.00002
2015     55+    0.00002
2016     12-    0.00000
2016     13     0.00003
2016     14     0.00021
2016     15     0.00079
2016     16     0.00226
2016     17     0.00488
2016     18     0.00940
2016     19     0.01819
2016     20     0.02733
2016     21     0.03727
2016     22     0.04709
2016     23     0.05925
2016     24     0.07478
2016     25     0.09147
2016     26     0.10807
2016     27     0.12369
2016     28     0.13490
2016     29     0.13995
2016     30     0.14083
2016     31     0.13629
2016     32     0.12802
2016     33     0.11446
2016     34     0.10070
2016     35     0.08762
2016     36     0.07601
2016     37     0.06126
2016     38     0.04945
2016     39     0.03818
2016     40     0.02887
2016     41     0.01946
2016     42     0.01202
2016     43     0.00729
2016     44     0.00426
2016     45     0.00199
2016     46     0.00104
2016     47     0.00047
2016     48     0.00031
2016     49     0.00014
2016     50     0.00011
2016     51     0.00005
2016     52     0.00002
2016     53     0.00003
2016     54     0.00001
2016     55+    0.00001
