"un_year","un_max","un_min","uk","th_edu","w_pnty","post_edu","gamma","kappa","d","ini_d","diff_d","d_norm","purpose"
1973.39526425024,0.799700893291815,0.0362952461357384,0.157962540316178,22.0952746297698,0.438792817458666,6.41398129982563,44.7526443582235,0.693861600846983,0.0836969289282544,5.42703059535701,0.254274798838111,2.34562856376714,"training"
1977.69487959622,0.696394673029659,0.03858863646312,0.131629100207713,23.5906905635674,0.465377634932132,6.64271916446069,44.187083299026,0.560678843736493,0.0508963552078336,5.41542091003536,0.22326899756248,2.31401218257508,"training"
1973.59993639779,0.653107847598459,0.0361128809538825,0.239454461921801,14.3212974695954,0.405210749236479,6.33258059160887,41.7894935493409,0.193068676349397,0.050203555250737,5.44481175089379,0.203050179685647,2.31246703699555,"training"
1978.67304729261,0.733490520391768,0.0364301270216936,0.241022419167827,14.5519937005075,0.692662125582729,6.96548835989916,35.177350321826,0.165018253197738,0.0542416757001128,4.7272236031207,0.286030142623621,2.70868806785024,"training"
1972.14105495692,0.847199108048808,0.0304775872044809,0.11990396423143,14.5615882237209,0.45124687668037,6.89162665778771,44.055471793363,0.518234302353114,0.0650242783020044,5.46966613043927,0.257164047518331,2.75660640599038,"training"
1976.44596908194,0.897286946802167,0.0301585617692947,0.103813672095043,23.7888562287126,0.669677359043931,3.64301937615395,35.7713832947115,0.331681856215466,0.0867774275091994,5.02910400985243,0.233274372386694,2.50190881097948,"training"
1977.73662585207,0.741941333824381,0.0389034108637522,0.126209691259343,23.2955678868237,0.69786134680702,3.36986422447281,36.2277626551972,0.585866748674617,0.0597775581566513,5.12127756788188,0.273894697812334,2.75840775661248,"training"
1972.20269816742,0.816145984534717,0.0371289171704208,0.2315545618194,23.9849959570113,0.478358017481708,5.64574833222458,40.1479213493643,0.11496719203967,0.0633694225906291,4.99788441209992,0.260919737536641,2.79128445664408,"training"
1972.46752640601,0.801462958816361,0.0257829395327251,0.101903654857277,21.9366726420871,0.411703045273277,3.07015253554409,35.8961803220549,0.119263466578753,0.0890119816154862,5.37123145118956,0.275405161184155,2.38257845528889,"training"
1972.09258054244,0.783590290074547,0.0385652122002134,0.204178417389648,23.2548948531789,0.40121451373018,6.68638210472237,36.5556209410929,0.635399521761263,0.0549285089696551,5.30716647420513,0.284150423763449,2.47787877698946,"training"
1978.91663426594,0.93271610270914,0.0366682499847802,0.14397313101509,14.0240884117989,0.481869411138973,6.39683386544283,36.1831446351846,0.688046358511007,0.0500190100981336,4.93679095488973,0.298420128822016,2.66503812167819,"training"
1972.25081815208,0.923627529981857,0.0325637764190634,0.120943873171581,14.7464037304278,0.508493342355049,6.25539813752286,38.0059984202393,0.362537603944074,0.0875020320197981,5.38651332372448,0.28041220981889,2.36490073051653,"training"
1979.50881495665,0.91121858146616,0.0298662471829487,0.105520162157872,23.3783359295171,0.572465315943972,4.64812025052599,35.8009943467487,0.502878835929713,0.0508197779087143,5.13722861862183,0.252356425657868,2.7814432814901,"training"
1972.2945375613,0.795978588178599,0.0370328863653742,0.210374968078037,16.0966067868932,0.416740172878917,6.7732366903923,35.1366500040361,0.213490327183312,0.0790821893158472,5.46039801039133,0.221378338596628,2.73851183107472,"training"
1978.98104245023,0.92115821572075,0.0388083322236508,0.210629148232771,19.4218257116438,0.403505985109834,3.33728822583229,43.8667818195833,0.239476461906452,0.0794532505202728,4.95171535122767,0.232519757964674,2.63810040922344,"training"
1979.59989760971,0.89134107803173,0.0278747270744139,0.264182727123155,16.6750137167103,0.68282165957281,6.64695000632873,35.6822718226351,0.117395957189457,0.0532881926673464,4.79613343987304,0.290026607726778,2.6812683674609,"training"
1974.0024773558,0.93004767881295,0.0358554918844835,0.184854933551,14.0469483506452,0.421522832405831,6.37516764429191,35.4394931887095,0.102607178281217,0.0808104716067823,5.37002621749168,0.234830737117161,2.59125739588622,"training"
1979.67434851755,0.678004099772855,0.0298952894578727,0.263800897526345,20.4951205727981,0.699233397688872,3.18847440706462,40.4809397511624,0.684337049125383,0.0866023732043596,5.38619750374514,0.291828621417543,2.37489578299341,"training"
1978.98811208129,0.842037299918244,0.0251488201451604,0.222685754047492,22.8308505095128,0.496168920225464,6.44212720654284,39.4585886948354,0.668279783313163,0.0819820895279551,4.81265165565329,0.255897319938832,2.35264569308738,"training"
1978.50112202818,0.940529025034125,0.03751092468076,0.178375290992468,17.4076615018615,0.404425702502097,4.5620995456477,44.0094852513142,0.538243630992093,0.0540162467042709,5.44857928535756,0.211814034811583,2.32006982976622,"training"
1978.20983586214,0.926420970556792,0.0288677502554841,0.103219658485143,19.656010381999,0.68965121137118,5.34386805705726,40.9410127154138,0.172698694815859,0.0872062521311558,4.76289428816487,0.270468237382205,2.50513714112872,"training"
1978.55089339317,0.787128339861752,0.027082076217661,0.109636488300477,22.7939568301456,0.431465126464454,4.68364853807622,44.7939304730751,0.155987847420232,0.066755000909956,4.76590576425505,0.209665046630945,2.74497963577082,"training"
1972.19318553332,0.889695314262295,0.0264079155274085,0.223216224549755,23.0835908805098,0.675456792492342,3.22151886686269,44.1108629955522,0.148919422223077,0.0612147516826168,4.91737895702447,0.236861853071049,2.3395985724473,"training"
1979.1719532989,0.654536961160911,0.0284799081523747,0.256669156072897,15.5225452018669,0.698404501126924,3.44414997538862,39.2538550865604,0.602955814392461,0.0824633530796298,5.27002347482079,0.283912366677205,2.4244270452597,"training"
1976.35227647344,0.859843045972443,0.0289846125698571,0.164606774714483,15.8912539372635,0.684372359311907,5.05270529078113,35.980205207895,0.655421124736778,0.053819382129889,5.40805300544989,0.292270394356611,2.74690950168762,"training"
1978.79813760141,0.920573245934444,0.0386746174765285,0.229870210708235,14.2534029422328,0.475384350512565,5.13882610637177,41.617520304389,0.523186638348581,0.0510117523885229,5.43380373859219,0.232764028755224,2.37955656831075,"training"
1976.71405364492,0.690556003459574,0.0367059070465892,0.109996432205111,23.4969360008655,0.680884752780587,3.78766502730238,35.0857247619062,0.694633631149928,0.0889643793334771,5.41322536174022,0.240079421055244,2.78662804247462,"training"
1977.37279296267,0.734911974919184,0.0299034867556998,0.246026125156621,16.9767834508352,0.665696989574082,6.40984921883585,37.0150872933963,0.129398796509796,0.0658964816618297,4.77921962050369,0.248682165616554,2.74277166042904,"training"
1974.82541614089,0.740896486976572,0.0254190368649278,0.128800324193437,18.5076518328395,0.568980589867647,4.37322591678446,44.5850462865265,0.147717352621413,0.0539508957069781,4.85305688491153,0.250780430031966,2.49138227795807,"training"
1978.36286633865,0.802068021994239,0.0383381956546723,0.175244385413541,15.478080337386,0.668468977008248,3.03719764610339,43.4258470107491,0.153528974737041,0.0698476072543818,4.86320681294281,0.277850522124079,2.75301244601827,"training"
1978.69722710084,0.851610799580036,0.0373362558215973,0.100464492173734,16.9305714782069,0.683385233445015,4.04323455814893,35.835990067261,0.578582602993119,0.054753550260959,5.41071706215251,0.272100312922021,2.70341730062501,"training"
1978.00897734803,0.919025316578491,0.0329980526260915,0.167300056372601,17.1775498371338,0.666814554096432,5.62937314891567,36.0611624808206,0.368736869540376,0.050673888227654,5.41734943019226,0.283498289209118,2.51883134620148,"training"
1978.08828962712,0.668248716712153,0.0386911790920616,0.129189252405552,20.6969094596001,0.409661634697036,6.50967587456728,44.1450864060213,0.600231564647208,0.0596813564935596,4.76014182037322,0.264096067990228,2.35557062389458,"training"
1972.11404046884,0.8019630752032,0.0331939006518029,0.100368598626908,22.3322423779432,0.688774491436469,5.52263396670007,36.1266590494481,0.138342166032487,0.0526312879273254,4.70843195667056,0.278532053340201,2.3911820294135,"training"
1978.24195257043,0.740099246057759,0.0340401755014008,0.161602682901096,14.4654752039739,0.661172364431356,6.87480661645014,35.8293220330444,0.562887946550113,0.0520207071076665,5.48384454220057,0.287604723817643,2.78220465604306,"training"
1974.23859502477,0.834278282770965,0.0250865260741751,0.122151008224187,23.1458496337265,0.581333191648824,4.03404884956674,43.8408556421753,0.153289853299192,0.0731304920274868,4.74330142234618,0.253762949519713,2.6035776923461,"training"
1972.30477135365,0.853663334188828,0.0386550195230559,0.233909481957022,18.386506012822,0.569639472580592,4.20855395366024,37.7737404126726,0.418297890526708,0.0569789329932485,4.85705158132915,0.295927294914507,2.79969276676769,"training"
1978.60542425886,0.723448349975981,0.039490352179956,0.108827244438034,23.8757289826146,0.461718132548112,6.53603165425774,35.4608485393045,0.39706389246198,0.0747934166482339,5.48650555527935,0.201089541771579,2.44079871822433,"training"
1979.26825847348,0.927264174426285,0.0374842118727742,0.120519792320093,19.7335078010258,0.687393683842073,6.36499738902371,36.2368361739235,0.689133127229288,0.0513160865888517,5.42376545978275,0.2998804665554,2.68759391260088,"training"
1973.49896971387,0.755750451054191,0.026954215810056,0.118942255489293,15.0742803115139,0.553726468225553,4.42222403929983,40.08947696231,0.127541715347208,0.0595778381005033,5.49544556405768,0.295083535480623,2.54579288456848,"training"
1973.2282334054,0.782332024280991,0.0398241623205133,0.112403936776615,19.3638876097225,0.426783290846506,5.10415070909593,44.4913343788125,0.585077309438959,0.0615969762119982,4.70161403413365,0.293880679662469,2.35802953155944,"training"
1973.27112459995,0.909115875889081,0.0251701752437007,0.221771976542131,14.0644753301128,0.649941166535718,5.91186729326741,41.356305626697,0.240544574081743,0.0553600186686549,4.75323352615411,0.222083032948379,2.56454299071454,"training"
1979.06838802711,0.92448809841803,0.0272571508145348,0.129000921195321,14.1348632395371,0.696016307832828,3.26170708319276,38.5010018641181,0.41748617375937,0.0511820513230438,5.38008821101425,0.268328340478319,2.71740620172505,"training"
1978.97527918591,0.664465404532927,0.0268504362382383,0.155294290694569,15.013002884732,0.529678566363873,3.0590993028962,40.1914191610206,0.620891501336669,0.0720213242725159,5.40136521583547,0.227187556568999,2.69049702111981,"training"
1979.21523186759,0.820025589983445,0.0295389735914883,0.233594670019351,17.4444585487298,0.611349681604033,5.6165415153342,43.7341132455195,0.388687726839446,0.0731859288621487,5.01301948027127,0.244793274924651,2.48503274947211,"training"
1973.65186753721,0.937782925941128,0.0314165785939471,0.233333514505418,20.8092518656333,0.532686318343971,4.34641314632156,38.0594755728548,0.62465757828687,0.0822279612302056,4.81601634630168,0.293364293026712,2.54255243418932,"training"
1979.40921183216,0.818065331445619,0.03685134676892,0.236442958704581,15.7661265979314,0.405669763812873,4.84992518624498,38.5512866422741,0.584631229866606,0.054277413591401,5.21211247797186,0.289596236113433,2.33203295267679,"training"
1976.84782283206,0.744458961890079,0.0379918975577923,0.260355931155904,15.7934416558594,0.678166324131967,3.20827137040906,44.1261768235463,0.608232183761895,0.089620773086076,4.78566387821486,0.274905576622967,2.33511197801886,"training"
1974.1728595631,0.938201927141131,0.0335995382555722,0.147215939917291,21.1329303315478,0.575307501414558,3.40863443760822,38.3102017535259,0.666049477435959,0.0501114905950406,5.48093504223848,0.29191048882079,2.74762234874083,"training"
1979.82240396643,0.942151266002872,0.0285893505447117,0.177032787756066,21.0445697838777,0.444054506365598,4.13779177143756,43.8446244074316,0.558442484334266,0.0574690942109562,4.73631247544558,0.280024592967187,2.66013395904175,"training"
1979.00724941365,0.710945449553585,0.0274590306686936,0.266469164281649,19.8678136224056,0.472050599436897,6.97577895599417,44.4515340969303,0.239264841716892,0.0787274425467269,4.76127664135686,0.276916404574385,2.56242958437095,"training"
1974.43237283819,0.6762336033696,0.0320416884376629,0.259358534917512,23.0159077996285,0.553070221264071,3.42867544069472,36.4081022150556,0.669768531220655,0.0503761387815492,5.31562488091675,0.204667922841411,2.59857917904104,"training"
1977.00121914238,0.757022513480935,0.0389723058017708,0.181088663134457,19.5337901944657,0.602759650025361,4.67138750689001,42.9958989079317,0.662661399028109,0.0786609535008255,5.13067301946775,0.294320701279729,2.30128378202802,"training"
1977.72009120844,0.700045805017541,0.0267669806649404,0.224178672119145,18.2039679163912,0.446896876235415,6.30366949308974,43.3986716680358,0.483445860923423,0.0766548398225051,4.71607905927321,0.262066909680609,2.7769880380942,"training"
1973.7097808649,0.791208971396089,0.0301731199078805,0.119172832033424,17.4690677099809,0.454233943558686,3.27388394326903,37.2631429645492,0.636997019401596,0.058668068513595,5.29997745455967,0.21899618403642,2.76076385422079,"training"
1979.58695064363,0.86087090915426,0.0353427569601064,0.200917415541312,20.4320303413422,0.466939014608661,5.48382975504837,37.3481786884135,0.676238987393677,0.0857351852209514,4.70190078378448,0.232141652993858,2.36888976890038,"training"
1977.95139332334,0.858450172648067,0.0349250482196764,0.136256609474042,22.1253701346745,0.62658045194267,3.86383692336579,44.2268969255241,0.359873086503862,0.0637339158776216,5.3647148341046,0.274760236856967,2.74848014481185,"training"
1979.32740914151,0.86823049663372,0.0307478441000722,0.185002228705316,19.0569103778055,0.46493670059368,6.0934658809058,35.5497232272988,0.64591396795415,0.0890262444270982,4.99215117181444,0.244366674613285,2.30673519840865,"training"
1978.03799499611,0.682690390051575,0.034950034890611,0.114317123075732,23.1643286566069,0.557832569111449,6.93440538619231,36.9446769343404,0.419757258730009,0.0647851641883867,5.45140171809681,0.213101219056976,2.40009855675149,"training"
1974.07264796322,0.846797059929852,0.039285936125298,0.114780029220201,14.1104582406373,0.440272210906027,5.90232971485808,37.2240597356033,0.161212751644819,0.0572375990358906,5.47698299438299,0.289994534510162,2.58874912331075,"training"
1976.9104979939,0.681401787269705,0.0270861636912683,0.114702876126194,20.4441372709504,0.683929535019988,3.64777474385583,41.4423987532345,0.13362524196102,0.0613255412971704,5.13843427197242,0.21612108097541,2.31740795526666,"training"
1976.01788568077,0.709583481733842,0.0399829840191058,0.111479842183219,18.4120257702216,0.603975943261137,4.77248923003777,38.8859206705277,0.673023228206051,0.0605424452028858,4.83957751071867,0.270809136957655,2.36436192231356,"training"
1975.044731103,0.667829053995976,0.0270592268260002,0.212182383006113,22.6413388770022,0.450414911375148,3.24757765471935,43.5299580263258,0.557168807692515,0.0875371179626944,5.07826705324691,0.259960870166309,2.79917909093576,"training"
1979.32163754472,0.71960104514837,0.0380888096369299,0.225937963313346,22.1473660882821,0.428754177170418,6.62189739256166,39.3739673518602,0.148012080251239,0.0524980298799256,5.49664074201468,0.244564223027659,2.47586188854921,"training"
1974.41072180414,0.908368231463324,0.0295808391728982,0.193074612955144,14.2729726198647,0.408748166341955,6.17759188974276,36.9190665419834,0.137106404287741,0.0788093971793333,5.46769986888228,0.286346117235332,2.79181248961418,"training"
1972.28458056753,0.711480849908432,0.0375645440191069,0.268253591258666,20.015633151838,0.408060393684621,5.16114686927965,42.624037275779,0.498627403264865,0.0526673545862134,5.48759676647,0.255044840064003,2.41920128951793,"training"
1977.59733568095,0.742348964318711,0.0269117219745453,0.214192462261541,18.531223741435,0.514024665728289,6.34287038765537,37.4676824220611,0.121767257027328,0.0563523957024949,5.02405301796562,0.201727716675468,2.30812262837309,"training"
1978.90632998849,0.6675159330337,0.0286039229785713,0.101739166791608,19.495664974954,0.680298396587915,3.25613616117897,40.8261700483738,0.563473187117061,0.080104082108972,5.06696707792953,0.288304370009625,2.59903099688805,"training"
1979.14756624328,0.775682042485025,0.035583463934549,0.221946952220702,21.1944656936478,0.427831362450651,6.26535120576827,39.3846232474626,0.537297280934794,0.0638384964321119,4.98347781985564,0.294537371802299,2.66961245654966,"training"
1976.13126262723,0.909549355434176,0.0328202114227888,0.113484191619936,22.1801555288593,0.698226507352432,3.00361724263678,35.7587162634073,0.108736593621783,0.0899242665095255,5.41136797786897,0.223880948526888,2.40314106492442,"training"
1972.69556544168,0.948999220661664,0.038029532281581,0.250524209678665,18.1498691766859,0.542529015014336,6.05788393449866,36.2521832906796,0.230624649715455,0.0668807828154104,5.35765307522255,0.249552314774056,2.5284574319117,"training"
1979.70153546032,0.761189191248966,0.0294920781268971,0.115543687187024,20.2008969231509,0.666440328382887,6.76377790680672,41.4826395510463,0.206806031556334,0.0887043751967346,5.35953357428995,0.219057113861148,2.66609908786602,"training"
1979.44505285759,0.65012633839855,0.0371729504960512,0.138467483619194,23.7314210648053,0.456845705322611,3.58069869711064,44.6288714218341,0.523950448249001,0.0513761418323343,5.47033716610591,0.252508511953806,2.35961845773609,"training"
1979.88424586467,0.755419051546371,0.0273268491323688,0.193789417804563,22.6243113623906,0.42847296655116,3.65188633796655,35.6031455093995,0.690382095156082,0.0743605044467375,5.36009631256428,0.228568268236678,2.44455569020343,"training"
1974.64200601105,0.924733835981383,0.0258072226322955,0.263222489366223,21.5954098106284,0.474243763484837,3.72506458238388,35.6936490345953,0.203820933809349,0.0652807626902747,4.72489347958213,0.296540924106414,2.44376290458151,"training"
1976.16403056218,0.932405408270347,0.0315208872527001,0.252355028736009,18.2754753196483,0.509343226861286,6.49641918772625,44.1571943228314,0.134522612790888,0.0579377906431547,4.86695158670367,0.204372583402864,2.69649792572613,"training"
1973.58995526837,0.901435756283114,0.0398099219611186,0.253934657195448,18.7665687847158,0.428198692983715,3.07939545604504,38.9018894725014,0.178382964185284,0.054497333738332,4.70325450323667,0.298227233408148,2.75017773318027,"training"
1979.93414222063,0.906549535415213,0.0304544525711681,0.164868867195905,15.0902412760899,0.423688232366617,4.25817078861822,41.4159945639109,0.484527931005539,0.0726038650199357,4.91635339012245,0.20712949054934,2.77850454924111,"training"
1973.35860931098,0.872111059428425,0.0394002787771674,0.106014170131124,20.9620035141939,0.547830362800121,3.10259104138758,41.0560201838302,0.612488434579999,0.0625467911058726,5.13359306998799,0.293890715922591,2.30835241260279,"training"
1978.38631334332,0.765988012213803,0.0392586572429476,0.132528057700502,22.4138523407694,0.492286180216198,4.08423500074384,36.8739376731191,0.583691650048674,0.0520894732267596,5.24672807984778,0.201559858294644,2.39913903199033,"training"
1973.66117235749,0.694659144844006,0.037050772692818,0.105247164786038,20.7926216411042,0.471059136892048,4.37648605916028,43.4621391357569,0.627036784117576,0.0768377639674375,4.83330137543898,0.290636142291543,2.30431831863541,"training"
1975.43797262586,0.817892135308202,0.0302870843574948,0.108449225870608,14.6611590718592,0.401451554904537,6.32672458501636,36.3576458296713,0.598094146082954,0.0835198003204539,5.05981669418121,0.269397460004962,2.3876017356144,"training"
1978.81756240321,0.906960067113473,0.0310242268683117,0.106253362611901,18.7705043280187,0.658606451391165,3.04473641626433,35.1154641552233,0.670302416620155,0.0660509502754961,5.21923182959896,0.243851627924971,2.73941451058296,"training"
1972.74511582596,0.810271917669568,0.0296047693057801,0.243121724647071,19.0795348342094,0.469800523098093,3.30014856964971,35.1666198573256,0.316439493218592,0.0897528167058921,5.31323063157292,0.298124083970725,2.52697043057764,"training"
1973.28164290527,0.762465714592952,0.0385217361483801,0.237992165374324,20.9243758997621,0.621880750037574,3.20089171622362,38.1962276584417,0.145274682109555,0.0782442863926498,5.42081726867457,0.232100434977121,2.32908082815767,"training"
1974.88272166126,0.652214191256169,0.0381969466020159,0.255381196859311,22.9355459990471,0.657713954864303,5.7651294124737,44.8910552124105,0.604065312399529,0.0523189881097629,4.72367658182979,0.280303015948377,2.79629935514777,"training"
1972.11597480966,0.703042054253165,0.0383150187871264,0.217699652951555,17.5653477277193,0.46703704355952,6.7407436223949,40.3767638364134,0.599731656042549,0.0550145964951151,4.78344601297006,0.293270363608789,2.77785664080151,"training"
1979.80356198783,0.672451296141914,0.0393650417472119,0.138156598931057,23.0565959565393,0.480041104450822,5.39680019580035,36.800700225544,0.485325080909456,0.0817954963873865,5.17532431505351,0.274230720714562,2.45096887374568,"training"
1978.88727352721,0.660376509537688,0.0375891815924396,0.103601565687335,21.7912428561702,0.661412829831475,4.39076147248244,43.9868548320684,0.61783755008985,0.0828240337420151,5.44297028118393,0.28314945277238,2.69864942378817,"training"
1972.73076522044,0.675729693394077,0.0334817208328362,0.113982589937198,15.4136386133705,0.408469239141637,6.07218023053267,41.1321529226171,0.161711035777659,0.0557335593924237,5.33912913613911,0.205261582417828,2.3349820571852,"training"
